1,哈药集团,济南市,历下区,,,张建华,18678882569,无
2,哈药集团,济南市,市中区,,,张建华,18678882569,无
3,哈药集团,济南市,槐荫区,,,张建华,18678882569,无
4,哈药集团,济南市,天桥区,,,张建华,18678882569,无
5,哈药集团,济南市,历城区,,,张建华,18678882569,无
6,哈药集团,济南市,长清区,,,张建华,18678882569,无
7,哈药集团,济南市,平阴县,,,张建华,18678882569,无
8,哈药集团,济南市,济阳县,,,张建华,18678882569,无
9,哈药集团,济南市,商河县,,,张建华,18678882569,无
10,哈药集团,济南市,章丘市,,,张建华,18678882569,无
11,哈药集团,枣庄市,市中区,,,张建华,18678882569,无
12,哈药集团,枣庄市,薛城区,,,张建华,18678882569,无
13,哈药集团,枣庄市,峄城区,,,张建华,18678882569,无
14,哈药集团,枣庄市,台儿庄区,,,张建华,18678882569,无
15,哈药集团,枣庄市,山亭区,,,张建华,18678882569,无
16,哈药集团,枣庄市,滕州市,,,张建华,18678882569,无
17,哈药集团,济宁市,市中区,,,张建华,18678882569,无
18,哈药集团,济宁市,任城区,,,张建华,18678882569,无
19,哈药集团,济宁市,微山县,,,张建华,18678882569,无
20,哈药集团,济宁市,鱼台县,,,张建华,18678882569,无
21,哈药集团,济宁市,金乡县,,,张建华,18678882569,无
22,哈药集团,济宁市,嘉祥县,,,张建华,18678882569,无
23,哈药集团,济宁市,汶上县,,,张建华,18678882569,无
24,哈药集团,济宁市,泗水县,,,张建华,18678882569,无
25,哈药集团,济宁市,梁山县,,,张建华,18678882569,无
26,哈药集团,济宁市,曲阜市,,,张建华,18678882569,无
27,哈药集团,济宁市,兖州市,,,张建华,18678882569,无
28,哈药集团,济宁市,邹城市,,,张建华,18678882569,无
29,哈药集团,泰安市,泰山区,,,张建华,18678882569,无
30,哈药集团,泰安市,岱岳区,,,张建华,18678882569,无
31,哈药集团,泰安市,宁阳县,,,张建华,18678882569,无
32,哈药集团,泰安市,东平县,,,张建华,18678882569,无
33,哈药集团,泰安市,新泰市,,,张建华,18678882569,无
34,哈药集团,泰安市,肥城市,,,张建华,18678882569,无
35,哈药集团,莱芜市,莱城区,,,张建华,18678882569,无
36,哈药集团,莱芜市,钢城区,,,张建华,18678882569,无
37,哈药集团,德州市,德城区,,,张建华,18678882569,无
38,哈药集团,德州市,陵县,,,张建华,18678882569,无
39,哈药集团,德州市,宁津县,,,张建华,18678882569,无
40,哈药集团,德州市,庆云县,,,张建华,18678882569,无
41,哈药集团,德州市,临邑县,,,张建华,18678882569,无
42,哈药集团,德州市,齐河县,,,张建华,18678882569,无
43,哈药集团,德州市,平原县,,,张建华,18678882569,无
44,哈药集团,德州市,夏津县,,,张建华,18678882569,无
45,哈药集团,德州市,武城县,,,张建华,18678882569,无
46,哈药集团,德州市,乐陵市,,,张建华,18678882569,无
47,哈药集团,德州市,禹城市,,,张建华,18678882569,无
48,哈药集团,聊城市,东昌府区,,,张建华,18678882569,无
49,哈药集团,聊城市,阳谷县,,,张建华,18678882569,无
50,哈药集团,聊城市,莘县,,,张建华,18678882569,无
51,哈药集团,聊城市,茌平县,,,张建华,18678882569,无
52,哈药集团,聊城市,东阿县,,,张建华,18678882569,无
53,哈药集团,聊城市,冠县,,,张建华,18678882569,无
54,哈药集团,聊城市,高唐县,,,张建华,18678882569,无
55,哈药集团,聊城市,临清市,,,张建华,18678882569,无
56,哈药集团,滨州市,滨城区,,,张建华,18678882569,无
57,哈药集团,滨州市,惠民县,,,张建华,18678882569,无
58,哈药集团,滨州市,阳信县,,,张建华,18678882569,无
59,哈药集团,滨州市,无棣县,,,张建华,18678882569,无
60,哈药集团,滨州市,沾化县,,,张建华,18678882569,无
61,哈药集团,滨州市,博兴县,,,张建华,18678882569,无
62,哈药集团,滨州市,邹平县,,,张建华,18678882569,无
63,哈药集团,菏泽市,牡丹区,,,张建华,18678882569,无
64,哈药集团,菏泽市,曹县,,,张建华,18678882569,无
65,哈药集团,菏泽市,单县,,,张建华,18678882569,无
66,哈药集团,菏泽市,成武县,,,张建华,18678882569,无
67,哈药集团,菏泽市,巨野县,,,张建华,18678882569,无
68,哈药集团,菏泽市,郓城县,,,张建华,18678882569,无
69,哈药集团,菏泽市,鄄城县,,,张建华,18678882569,无
70,哈药集团,菏泽市,定陶县,,,张建华,18678882569,无
71,哈药集团,菏泽市,东明县,,,张建华,18678882569,无
72,哈药集团,青岛市,市南区,,,张建华,18678882569,无
73,哈药集团,青岛市,市北区,,,张建华,18678882569,无
74,哈药集团,青岛市,四方区,,,张建华,18678882569,无
75,哈药集团,青岛市,黄岛区,,,张建华,18678882569,无
76,哈药集团,青岛市,崂山区,,,张建华,18678882569,无
77,哈药集团,青岛市,李沧区,,,张建华,18678882569,无
78,哈药集团,青岛市,城阳区,,,张建华,18678882569,无
79,哈药集团,青岛市,胶州市,,,张建华,18678882569,无
80,哈药集团,青岛市,即墨市,,,张建华,18678882569,无
81,哈药集团,青岛市,平度市,,,张建华,18678882569,无
82,哈药集团,青岛市,胶南市,,,张建华,18678882569,无
83,哈药集团,青岛市,莱西市,,,张建华,18678882569,无
84,哈药集团,淄博市,淄川区,,,张建华,18678882569,无
85,哈药集团,淄博市,张店区,,,张建华,18678882569,无
86,哈药集团,淄博市,博山区,,,张建华,18678882569,无
87,哈药集团,淄博市,临淄区,,,张建华,18678882569,无
88,哈药集团,淄博市,周村区,,,张建华,18678882569,无
89,哈药集团,淄博市,桓台县,,,张建华,18678882569,无
90,哈药集团,淄博市,高青县,,,张建华,18678882569,无
91,哈药集团,淄博市,沂源县,,,张建华,18678882569,无
92,哈药集团,东营市,东营区,,,张建华,18678882569,无
93,哈药集团,东营市,河口区,,,张建华,18678882569,无
94,哈药集团,东营市,垦利县,,,张建华,18678882569,无
95,哈药集团,东营市,利津县,,,张建华,18678882569,无
96,哈药集团,东营市,广饶县,,,张建华,18678882569,无
97,哈药集团,烟台市,芝罘区,,,张建华,18678882569,无
98,哈药集团,烟台市,福山区,,,张建华,18678882569,无
99,哈药集团,烟台市,牟平区,,,张建华,18678882569,无
100,哈药集团,烟台市,莱山区,,,张建华,18678882569,无
101,哈药集团,烟台市,长岛县,,,张建华,18678882569,无
102,哈药集团,烟台市,龙口市,,,张建华,18678882569,无
103,哈药集团,烟台市,莱阳市,,,张建华,18678882569,无
104,哈药集团,烟台市,莱州市,,,张建华,18678882569,无
105,哈药集团,烟台市,蓬莱市,,,张建华,18678882569,无
106,哈药集团,烟台市,招远市,,,张建华,18678882569,无
107,哈药集团,烟台市,栖霞市,,,张建华,18678882569,无
108,哈药集团,烟台市,海阳市,,,张建华,18678882569,无
109,哈药集团,潍坊市,潍城区,,,张建华,18678882569,无
110,哈药集团,潍坊市,寒亭区,,,张建华,18678882569,无
111,哈药集团,潍坊市,坊子区,,,张建华,18678882569,无
112,哈药集团,潍坊市,奎文区,,,张建华,18678882569,无
113,哈药集团,潍坊市,临朐县,,,张建华,18678882569,无
114,哈药集团,潍坊市,昌乐县,,,张建华,18678882569,无
115,哈药集团,潍坊市,青州市,,,张建华,18678882569,无
116,哈药集团,潍坊市,诸城市,,,张建华,18678882569,无
117,哈药集团,潍坊市,寿光市,,,张建华,18678882569,无
118,哈药集团,潍坊市,安丘市,,,张建华,18678882569,无
119,哈药集团,潍坊市,高密市,,,张建华,18678882569,无
120,哈药集团,潍坊市,昌邑市,,,张建华,18678882569,无
121,哈药集团,威海市,环翠区,,,张建华,18678882569,无
122,哈药集团,威海市,文登市,,,张建华,18678882569,无
123,哈药集团,威海市,荣成市,,,张建华,18678882569,无
124,哈药集团,威海市,乳山市,,,张建华,18678882569,无
125,哈药集团,日照市,东港区,,,张建华,18678882569,无
126,哈药集团,日照市,岚山区,,,张建华,18678882569,无
127,哈药集团,日照市,五莲县,,,张建华,18678882569,无
128,哈药集团,日照市,莒县,,,张建华,18678882569,无
129,哈药集团,临沂市,兰山区,,,张建华,18678882569,无
130,哈药集团,临沂市,罗庄区,,,张建华,18678882569,无
131,哈药集团,临沂市,河东区,,,张建华,18678882569,无
132,哈药集团,临沂市,沂南县,,,张建华,18678882569,无
133,哈药集团,临沂市,郯城县,,,张建华,18678882569,无
134,哈药集团,临沂市,沂水县,,,张建华,18678882569,无
135,哈药集团,临沂市,苍山县,,,张建华,18678882569,无
136,哈药集团,临沂市,费县,,,张建华,18678882569,无
137,哈药集团,临沂市,平邑县,,,张建华,18678882569,无
138,哈药集团,临沂市,莒南县,,,张建华,18678882569,无
139,哈药集团,临沂市,蒙阴县,,,张建华,18678882569,无
140,哈药集团,临沂市,临沭县,,,张建华,18678882569,无
141,浙江永宁药业股份有限公司,泰安市,泰山区,,,张经理,15705389880,无
142,浙江永宁药业股份有限公司,泰安市,岱岳区,,,张经理,15705389880,无
143,浙江永宁药业股份有限公司,泰安市,宁阳县,,,张经理,15705389880,无
144,浙江永宁药业股份有限公司,泰安市,东平县,,,张经理,15705389880,无
145,浙江永宁药业股份有限公司,泰安市,新泰市,,,张经理,15705389880,无
146,浙江永宁药业股份有限公司,泰安市,肥城市,,,张经理,15705389880,无
147,浙江永宁药业股份有限公司,莱芜市,莱城区,,,张经理,15705389880,无
148,浙江永宁药业股份有限公司,莱芜市,钢城区,,,张经理,15705389880,无
